"PVWatts Hourly PV Performance Data"
"Requested Location","Toronto"
"Location","Lat, Lng: 43.65, -79.38"
"Latitude (DD)","43.65"
"Longitude (DD)","-79.38"
"Elevation (m)","93.199996948242"
"DC System Size (kW)","200"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","30","20","0","0","9","4.3","0.09","0","9","0","0"
"11","30","21","0","0","9","4.5","0.09","0","9","0","0"
"11","30","22","0","0","8","4.4","0.09","0","8","0","0"
"11","30","23","0","0","8","4.9","0.09","0","8","0","0"
"12","1","0","0","0","7","5.9","0.09","0","7","0","0"
"12","1","1","0","0","6","6.4","0.09","0","6","0","0"
"12","1","2","0","0","5","6.8","0.09","0","5","0","0"
"12","1","3","0","0","4","7.1","0.09","0","4","0","0"
"12","1","4","0","0","4","7.2","0.09","0","4","0","0"
"12","1","5","0","0","4","7.5","0.09","0","4","0","0"
"12","1","6","0","0","4","7.7","0.09","0","4","0","0"
"12","1","7","0","0","4","8","0.09","0","4","0","0"
"12","1","8","31","49","4","8.4","0.09","62.911","4.661","10503.512","9338.618"
"12","1","9","71","108","4","8.8","0.09","151.54","5.557","27304.057","25543.853"
"12","1","10","98","148","4","9.1","0.09","226.84","6.274","41304.292","39048.004"
"12","1","11","0","80","5","9.1","0.09","74.517","5.745","12980.414","11727.754"
"12","1","12","0","92","5","9","0.09","86.514","5.872","15140.747","13811.538"
"12","1","13","0","117","6","8.8","0.09","113.491","7.164","19997.808","18496.494"
"12","1","14","0","85","6","8.4","0.09","81.853","6.87","14290.707","12991.618"
"12","1","15","0","42","5","7.9","0.09","39.429","5.436","6601.022","5574.409"
"12","1","16","0","0","5","7.6","0.09","0","0","0","0"
"12","1","17","0","0","5","7.5","0.09","0","5","0","0"
"12","1","18","0","0","5","7.6","0.09","0","5","0","0"
"12","1","19","0","0","5","7.6","0.09","0","5","0","0"
"12","1","20","0","0","5","7.6","0.09","0","5","0","0"
"12","1","21","0","0","4","7.7","0.09","0","4","0","0"
"12","1","22","0","0","4","7.7","0.09","0","4","0","0"
"12","1","23","0","0","4","7.5","0.09","0","4","0","0"
"12","2","0","0","0","4","7.4","0.09","0","4","0","0"
"12","2","1","0","0","4","7.2","0.09","0","4","0","0"
"12","2","2","0","0","3","7.1","0.09","0","3","0","0"
"12","2","3","0","0","3","7.1","0.09","0","3","0","0"
"12","2","4","0","0","3","7.2","0.09","0","3","0","0"
"12","2","5","0","0","3","7.2","0.09","0","3","0","0"
"12","2","6","0","0","3","7.2","0.09","0","3","0","0"
"12","2","7","0","0","3","7.5","0.09","0","3","0","0"
"12","2","8","442","41","3","8","0.09","208.062","5.244","34948.917","32917.825"
"12","2","9","658","62","3","8.6","0.09","420.189","7.408","78108.539","74548.13"
"12","2","10","298","134","4","8.9","0.09","343.508","7.508","63328.49","60291.797"
"12","2","11","286","167","5","8.8","0.09","392.753","9.042","71921.038","68579.877"
"12","2","12","47","166","5","8.7","0.09","207.856","7.152","37417.254","35298.699"
"12","2","13","9","133","5","8.4","0.09","136.887","6.454","24369.747","22713.517"
"12","2","14","0","98","5","8","0.09","96.23","6.06","16952.884","15559.463"
"12","2","15","0","49","4","7.5","0.09","47.223","4.542","7989.129","6913.33"
"12","2","16","0","0","4","7","0.09","0","0","0","0"
"12","2","17","0","0","4","6.8","0.09","0","4","0","0"
"12","2","18","0","0","3","6.6","0.09","0","3","0","0"
"12","2","19","0","0","3","6.4","0.09","0","3","0","0"
"12","2","20","0","0","3","6.1","0.09","0","3","0","0"
"12","2","21","0","0","2","5.7","0.09","0","2","0","0"
"12","2","22","0","0","2","5.4","0.09","0","2","0","0"
"12","2","23","0","0","2","5.3","0.09","0","2","0","0"
"12","3","0","0","0","2","5.2","0.09","0","2","0","0"
"12","3","1","0","0","1","5.1","0.09","0","1","0","0"
"12","3","2","0","0","1","4.9","0.09","0","1","0","0"
"12","3","3","0","0","1","4.8","0.09","0","1","0","0"
"12","3","4","0","0","1","4.6","0.09","0","1","0","0"
"12","3","5","0","0","1","4.5","0.09","0","1","0","0"
"12","3","6","0","0","1","4.3","0.09","0","1","0","0"
"12","3","7","0","0","1","4.2","0.09","0","1","0","0"
"12","3","8","466","38","2","4.3","0.09","209.76","5.413","35057.221","33022.292"
"12","3","9","677","58","3","4.7","0.09","423.572","9.711","78067.559","74508.602"
"12","3","10","774","68","4","5.1","0.09","573.449","12.642","105287.208","100763.751"
"12","3","11","393","143","5","5.4","0.09","447.646","11.489","81640.618","77955.053"
"12","3","12","0","126","5","5.5","0.09","122.011","6.74","21545.53","19989.374"
"12","3","13","0","83","5","5.4","0.09","77.965","6.126","13611.448","12336.428"
"12","3","14","0","60","5","5.1","0.09","55.745","5.835","9630.609","8496.646"
"12","3","15","0","31","4","4.5","0.09","28.71","4.462","4759.95","3798.574"
"12","3","16","0","0","3","4","0.09","0","0","0","0"
"12","3","17","0","0","2","3.7","0.09","0","2","0","0"
"12","3","18","0","0","2","3.5","0.09","0","2","0","0"
"12","3","19","0","0","1","3.4","0.09","0","1","0","0"
"12","3","20","0","0","1","3.3","0.09","0","1","0","0"
"12","3","21","0","0","1","3.2","0.09","0","1","0","0"
"12","3","22","0","0","1","2.9","0.09","0","1","0","0"
"12","3","23","0","0","1","2.7","0.09","0","1","0","0"
"12","4","0","0","0","1","2.5","0.09","0","1","0","0"
"12","4","1","0","0","1","2.4","0.09","0","1","0","0"
"12","4","2","0","0","1","2.2","0.09","0","1","0","0"
"12","4","3","0","0","1","2","0.09","0","1","0","0"
"12","4","4","0","0","1","1.9","0.09","0","1","0","0"
"12","4","5","0","0","1","1.9","0.09","0","1","0","0"
"12","4","6","0","0","1","1.8","0.09","0","1","0","0"
"12","4","7","0","0","1","1.7","0.09","0","1","0","0"
"12","4","8","0","30","1","1.7","0.09","27.797","1.714","4557.68","3603.47"
"12","4","9","0","73","2","1.8","0.09","70.032","3.779","12285.593","11057.553"
"12","4","10","0","106","3","1.6","0.09","102.466","5.718","18108.713","16674.337"
"12","4","11","2","137","3","1.6","0.09","135.577","6.595","24056.768","22411.628"
"12","4","12","38","161","3","2.2","0.09","195.852","7.59","35126.277","33088.901"
"12","4","13","0","115","3","2.9","0.09","111.566","5.3","19793.322","18299.253"
"12","4","14","0","83","3","3.6","0.09","79.871","4.471","14062.734","12771.723"
"12","4","15","0","41","2","4.2","0.09","38.452","2.645","6498.102","5475.136"
"12","4","16","0","0","2","4.9","0.09","0","0","0","0"
"12","4","17","0","0","2","5.8","0.09","0","2","0","0"
"12","4","18","0","0","2","6.3","0.09","0","2","0","0"
"12","4","19","0","0","2","6.6","0.09","0","2","0","0"
"12","4","20","0","0","1","6.7","0.09","0","1","0","0"
"12","4","21","0","0","1","6.4","0.09","0","1","0","0"
"12","4","22","0","0","1","6.5","0.09","0","1","0","0"
"12","4","23","0","0","1","6.5","0.09","0","1","0","0"
"12","5","0","0","0","2","5.7","0.09","0","2","0","0"
"12","5","1","0","0","2","4.7","0.09","0","2","0","0"
"12","5","2","0","0","2","3.9","0.09","0","2","0","0"
"12","5","3","0","0","2","4","0.09","0","2","0","0"
"12","5","4","0","0","2","5.2","0.09","0","2","0","0"
"12","5","5","0","0","2","6.7","0.09","0","2","0","0"
"12","5","6","0","0","2","7.5","0.09","0","2","0","0"
"12","5","7","0","0","2","7.5","0.09","0","2","0","0"
"12","5","8","348","45","2","7.4","0.09","172.585","3.965","28777.005","26964.608"
"12","5","9","582","73","3","7.5","0.09","389.392","7.512","72036.647","68691.39"
"12","5","10","705","84","4","7.5","0.09","549.024","10.371","101491.68","97102.714"
"12","5","11","118","169","5","7.4","0.09","269.757","8.147","48935.865","46409.16"
"12","5","12","0","107","5","7.2","0.09","102.075","6.212","17955.033","16526.102"
"12","5","13","20","137","5","6.8","0.09","148.708","6.84","26544.113","24810.837"
"12","5","14","686","66","5","6.1","0.09","460.465","11.171","84785.863","80988.85"
"12","5","15","544","45","4","5.4","0.09","276.253","7.947","47943.861","45452.307"
"12","5","16","0","0","3","4.8","0.09","0","0","0","0"
"12","5","17","0","0","2","4.5","0.09","0","2","0","0"
"12","5","18","0","0","2","4.3","0.09","0","2","0","0"
"12","5","19","0","0","1","4.3","0.09","0","1","0","0"
"12","5","20","0","0","1","4.3","0.09","0","1","0","0"
"12","5","21","0","0","1","4.1","0.09","0","1","0","0"
"12","5","22","0","0","1","3.7","0.09","0","1","0","0"
"12","5","23","0","0","1","3.2","0.09","0","1","0","0"
"12","6","0","0","0","1","2.7","0.09","0","1","0","0"
"12","6","1","0","0","1","2","0.09","0","1","0","0"
"12","6","2","0","0","1","1.3","0.09","0","1","0","0"
"12","6","3","0","0","1","1.1","0.09","0","1","0","0"
"12","6","4","0","0","1","1.7","0.09","0","1","0","0"
"12","6","5","0","0","1","2.8","0.09","0","1","0","0"
"12","6","6","0","0","2","3.8","0.09","0","2","0","0"
"12","6","7","0","0","2","4.6","0.09","0","2","0","0"
"12","6","8","166","43","3","5.5","0.09","106.745","4.492","17590.206","16174.202"
"12","6","9","253","94","4","6.4","0.09","238.742","7.087","43536.174","41200.802"
"12","6","10","298","130","4","6.9","0.09","336.752","8.139","61944.818","58957.154"
"12","6","11","421","136","5","6.8","0.09","456.808","10.672","83664.165","79906.899"
"12","6","12","99","171","5","6.5","0.09","250.298","8.198","45269.37","42872.584"
"12","6","13","0","103","5","6.2","0.09","98.843","6.302","17397.068","15987.909"
"12","6","14","0","75","5","5.9","0.09","71.385","5.973","12441.489","11207.925"
"12","6","15","0","37","4","5.8","0.09","34.291","4.47","5721.153","4725.717"
"12","6","16","0","0","4","6","0.09","0","0","0","0"
"12","6","17","0","0","3","6","0.09","0","3","0","0"
"12","6","18","0","0","3","5.9","0.09","0","3","0","0"
"12","6","19","0","0","2","5.8","0.09","0","2","0","0"
"12","6","20","0","0","2","5.6","0.09","0","2","0","0"
"12","6","21","0","0","3","5","0.09","0","3","0","0"
"12","6","22","0","0","3","4.5","0.09","0","3","0","0"
"12","6","23","0","0","3","4.3","0.09","0","3","0","0"
"12","7","0","0","0","3","4.3","0.09","0","3","0","0"
"12","7","1","0","0","3","4.5","0.09","0","3","0","0"
"12","7","2","0","0","3","4.8","0.09","0","3","0","0"
"12","7","3","0","0","2","5.6","0.09","0","2","0","0"
"12","7","4","0","0","2","6.5","0.09","0","2","0","0"
"12","7","5","0","0","1","6.9","0.09","0","1","0","0"
"12","7","6","0","0","0","7","0.09","0","0","0","0"
"12","7","7","0","0","0","7.1","0.09","0","0","0","0"
"12","7","8","0","37","0","7.5","0.09","35.999","0.41","5948.571","4945.077"
"12","7","9","8","89","1","8.1","0.09","92.282","2.007","16468.101","15091.858"
"12","7","10","16","127","2","8.2","0.09","135.778","3.469","24485.845","22825.502"
"12","7","11","18","149","2","7.9","0.09","160.068","3.779","28918.82","27101.399"
"12","7","12","18","149","3","7.4","0.09","159.867","4.862","28754.552","26942.951"
"12","7","13","667","99","3","7.1","0.09","557.528","9.725","103172.662","98724.132"
"12","7","14","627","76","3","7","0.09","439.514","8.356","81618.601","77933.817"
"12","7","15","484","49","3","6.7","0.09","257.283","6.181","44881.8","42498.746"
"12","7","16","0","0","2","6.5","0.09","0","0","0","0"
"12","7","17","0","0","2","6.5","0.09","0","2","0","0"
"12","7","18","0","0","2","6.6","0.09","0","2","0","0"
"12","7","19","0","0","2","7","0.87","0","2","0","0"
"12","7","20","0","0","2","7.2","0.87","0","2","0","0"
"12","7","21","0","0","2","6.9","0.87","0","2","0","0"
"12","7","22","0","0","1","6.5","0.87","0","1","0","0"
"12","7","23","0","0","1","6.3","0.87","0","1","0","0"
"12","8","0","0","0","0","6.3","0.87","0","0","0","0"
"12","8","1","0","0","0","6.3","0.87","0","0","0","0"
"12","8","2","0","0","0","6.4","0.87","0","0","0","0"
"12","8","3","0","0","0","6.5","0.87","0","0","0","0"
"12","8","4","0","0","0","6.9","0.87","0","0","0","0"
"12","8","5","0","0","0","7.2","0.87","0","0","0","0"
"12","8","6","0","0","0","7.5","0.87","0","0","0","0"
"12","8","7","0","0","0","7.7","0.87","0","0","0","0"
"12","8","8","0","13","0","8.1","0.87","12.241","0.131","1919.895","1059.153"
"12","8","9","0","34","0","8.6","0.87","32.068","0.334","5497.343","4509.838"
"12","8","10","0","51","0","9","0.87","48.151","0.485","8400.697","7310.315"
"12","8","11","0","108","0","9.1","0.87","105.279","1.051","18811.346","17352.073"
"12","8","12","763","97","0","9.2","0.87","659.322","6.571","122976.54","117826.28"
"12","8","13","453","115","0","9.2","0.87","438.681","4.37","82106.053","78403.996"
"12","8","14","314","113","0","9.1","0.87","306.202","3.074","57101.427","54285.384"
"12","8","15","208","66","0","9","0.87","164.845","1.647","28987.96","27168.088"
"12","8","16","0","0","0","9.1","0.87","0","0","0","0"
"12","8","17","0","0","0","9.4","0.87","0","0","0","0"
"12","8","18","0","0","0","9.8","0.87","0","0","0","0"
"12","8","19","0","0","0","9.7","0.87","0","0","0","0"
"12","8","20","0","0","0","8.8","0.87","0","0","0","0"
"12","8","21","0","0","0","7.7","0.87","0","0","0","0"
"12","8","22","0","0","0","7","0.87","0","0","0","0"
"12","8","23","0","0","0","6.7","0.87","0","0","0","0"
"12","9","0","0","0","0","6.5","0.87","0","0","0","0"
"12","9","1","0","0","-1","6.4","0.87","0","-1","0","0"
"12","9","2","0","0","-1","6.3","0.87","0","-1","0","0"
"12","9","3","0","0","-1","6.1","0.87","0","-1","0","0"
"12","9","4","0","0","-1","6","0.87","0","-1","0","0"
"12","9","5","0","0","-1","5.7","0.87","0","-1","0","0"
"12","9","6","0","0","-2","5.5","0.87","0","-2","0","0"
"12","9","7","0","0","-2","5.3","0.87","0","-2","0","0"
"12","9","8","449","38","-1","5.3","0.87","187.382","1.66","30888.789","29001.564"
"12","9","9","676","66","-1","5.4","0.87","424.873","5.156","79068.21","75473.796"
"12","9","10","766","85","0","5.4","0.87","585.827","8.505","108847.623","104198.006"
"12","9","11","800","96","0","5.5","0.87","674.769","9.675","124587.729","119380.378"
"12","9","12","797","100","0","5.6","0.87","685.416","9.711","126460.704","121186.986"
"12","9","13","553","102","0","5.6","0.87","490.997","6.956","91342.559","87313.216"
"12","9","14","488","84","0","5.7","0.87","375.605","5.26","70082.904","66806.876"
"12","9","15","330","58","0","5.6","0.87","208.185","2.906","36590.907","34501.633"
"12","9","16","0","0","0","5.5","0.87","0","0","0","0"
"12","9","17","0","0","-1","5.2","0.87","0","-1","0","0"
"12","9","18","0","0","-1","4.9","0.87","0","-1","0","0"
"12","9","19","0","0","-1","4.6","0.87","0","-1","0","0"
"12","9","20","0","0","-2","4.1","0.87","0","-2","0","0"
"12","9","21","0","0","-2","3.7","0.87","0","-2","0","0"
"12","9","22","0","0","-2","3.3","0.87","0","-2","0","0"
"12","9","23","0","0","-2","3.1","0.87","0","-2","0","0"
"12","10","0","0","0","-2","2.9","0.87","0","-2","0","0"
"12","10","1","0","0","-2","2.7","0.87","0","-2","0","0"
"12","10","2","0","0","-2","2.6","0.87","0","-2","0","0"
"12","10","3","0","0","-2","2.6","0.87","0","-2","0","0"
"12","10","4","0","0","-2","2.6","0.87","0","-2","0","0"
"12","10","5","0","0","-2","2.6","0.87","0","-2","0","0"
"12","10","6","0","0","-2","2.7","0.87","0","-2","0","0"
"12","10","7","0","0","-2","2.7","0.87","0","-2","0","0"
"12","10","8","0","29","-2","2.6","0.87","27.579","-1.411","4472.457","3521.268"
"12","10","9","0","79","-2","2.6","0.87","78.709","-0.293","13988.226","12699.855"
"12","10","10","4","118","-1","3","0.87","120.723","1.445","21703.971","20142.201"
"12","10","11","110","164","-1","3.9","0.87","261.473","3.607","47992.86","45499.57"
"12","10","12","238","162","0","5.1","0.87","357.74","5.369","65992.793","62861.694"
"12","10","13","512","124","0","6.3","0.87","486.641","6.369","90583.451","86581.007"
"12","10","14","448","100","0","7","0.87","370.597","4.509","69211.525","65966.373"
"12","10","15","303","64","0","7.4","0.87","204.97","2.364","36114.406","34042.016"
"12","10","16","0","0","0","7.4","0.87","0","0","0","0"
"12","10","17","0","0","-1","7","0.87","0","-1","0","0"
"12","10","18","0","0","-1","6.5","0.87","0","-1","0","0"
"12","10","19","0","0","-2","6","0.87","0","-2","0","0"
"12","10","20","0","0","-2","5.8","0.87","0","-2","0","0"
"12","10","21","0","0","-2","5.6","0.87","0","-2","0","0"
"12","10","22","0","0","-2","5.4","0.87","0","-2","0","0"
"12","10","23","0","0","-2","5.1","0.87","0","-2","0","0"
"12","11","0","0","0","-2","5","0.87","0","-2","0","0"
"12","11","1","0","0","-2","4.7","0.87","0","-2","0","0"
"12","11","2","0","0","-2","4.4","0.87","0","-2","0","0"
"12","11","3","0","0","-2","4.1","0.87","0","-2","0","0"
"12","11","4","0","0","-2","3.5","0.87","0","-2","0","0"
"12","11","5","0","0","-2","2.9","0.87","0","-2","0","0"
"12","11","6","0","0","-2","2.4","0.87","0","-2","0","0"
"12","11","7","0","0","-2","2.4","0.87","0","-2","0","0"
"12","11","8","78","44","-1","3","0.87","76.084","0.506","12452.987","11219.016"
"12","11","9","158","106","-1","4","0.87","201.287","2.495","36828.959","34731.25"
"12","11","10","276","127","0","4.9","0.87","320.756","4.943","59421.23","56522.987"
"12","11","11","69","160","0","5.3","0.87","219.503","3.208","40078.777","37865.914"
"12","11","12","84","166","0","5.2","0.87","237.393","3.513","43404.883","41074.163"
"12","11","13","0","101","0","5","0.87","98.643","1.494","17585.507","16169.67"
"12","11","14","0","72","0","5","0.87","69.56","1.054","12274.419","11046.775"
"12","11","15","0","35","0","5","0.87","33.034","0.497","5557.476","4567.84"
"12","11","16","0","0","0","5.2","0.87","0","0","0","0"
"12","11","17","0","0","0","5.5","0.87","0","0","0","0"
"12","11","18","0","0","0","5.6","0.87","0","0","0","0"
"12","11","19","0","0","0","5.6","0.87","0","0","0","0"
"12","11","20","0","0","0","5.6","0.87","0","0","0","0"
"12","11","21","0","0","0","5.6","0.87","0","0","0","0"
"12","11","22","0","0","0","5.6","0.87","0","0","0","0"
"12","11","23","0","0","0","5.8","0.87","0","0","0","0"
"12","12","0","0","0","0","5.9","0.87","0","0","0","0"
"12","12","1","0","0","1","5.9","0.87","0","1","0","0"
"12","12","2","0","0","1","6","0.87","0","1","0","0"
"12","12","3","0","0","1","6","0.87","0","1","0","0"
"12","12","4","0","0","1","5.9","0.87","0","1","0","0"
"12","12","5","0","0","1","5.9","0.87","0","1","0","0"
"12","12","6","0","0","1","6.1","0.87","0","1","0","0"
"12","12","7","0","0","1","6.3","0.87","0","1","0","0"
"12","12","8","0","21","1","6.6","0.87","19.801","1.245","3108.547","2205.686"
"12","12","9","0","59","1","7.2","0.87","56.649","1.671","9865.034","8722.764"
"12","12","10","0","91","2","8","0.87","88.586","2.974","15656.774","14309.28"
"12","12","11","324","171","2","9.1","0.87","424.277","6.255","78410.317","74839.216"
"12","12","12","350","170","2","9.8","0.87","444.299","6.211","82191.172","78486.1"
"12","12","13","0","117","2","9.9","0.87","116.187","3.088","20704.437","19178.084"
